1	大雪ダム	1.1 	大雪ダム管理支所	"9:00～17:00
			宮ヶ瀬ダム水とエネルギー館	"4月～11月：9:00～１７：０0
12月～3月：10:00～16:00
（月（祝日の場合はその翌日）および年末年始を除く）"		神奈川県愛甲郡愛川町半原字大沢5157	
101	石小屋ダム	1.0 	相模川水系広域ダム管理事務所	"8:30～17:15
（土・日・祝日及び年末・年始を除く）"		神奈川県相模原市緑区青山字南山2145-50	http://www.ktr.mlit.go.jp/sagami/
			宮ヶ瀬ダム水とエネルギー館	"4月～11月：9:00～１７：０0
12月～3月：10:00～16:00
（月（祝日の場合はその翌日）および年末年始を除く）"		神奈川県愛甲郡愛川町半原字大沢5157	
102	相模ダム	1.1	"相模川水系ダム管理事務所
相模ダム管理所"	"9:00～1７:０0
（土・日・祝日および年末年始を除く）"		神奈川県相模原市緑区与瀬２３９	http://www.pref.kanagawa.jp/div/3010/
			相模湖交流センター	"9:00～21：30
（月（祝日の場合はその翌日）および年末年始を除く）"		神奈川県相模原市緑区与瀬259-1	http://www.sagamiko-kouryu.jp/
103	城山ダム	1.1	相模川水系ダム管理事務所	"9:00～1７:０0
（土・日・祝日および年末年始を除く）"		神奈川県相模原市緑区城山２－９－１	http://www.pref.kanagawa.jp/div/3010/
			津久井湖記念館	"9:00～1７:０0
（火（祝日の場合はその翌日）および年末年始を除く）"		神奈川県相模原市緑区城山２―９―５	http://www.samaria.com/tukuiko/
104	三保ダム	1.0	酒匂川水系ダム管理事務所	"9:00～1７:０0
（土・日・祝日および年末年始を除く）"		神奈川県足柄上郡山北町神尾田７３４	http://www.pref.kanagawa.jp/div/3011/
			丹沢湖記念館	"9:00～1７:０0
（１２月～３月の水および年末年始を除く）　　　　　　　　　　　　　　　　　　　　（４月～11月の土・日・祝日を含む）"		神奈川県足柄上郡山北町神尾田７５９－２	http://www14.ocn.ne.jp/~t-kinen/
105	荒川ダム	1.1 	荒川ダム管理事務所	"9:00～17:00
（土、日、祝祭日も含む）"	山梨県	山梨県甲府市川窪町浦の山９７２	http://www.pref.yamanashi.jp/damu-arkw/index.html
106	琴川ダム	1.0 	広瀬・琴川ダム管理事務所琴川ダム管理課	"9:00～17:00
（土、日、祝祭日も含む）"		山梨県山梨市牧丘町北原４１４０－６１	http://www.pref.yamanashi.jp/damu-hrkt/index.html
107	深城ダム	2.0 	深城ダム管理事務所	"8:30～17:15
（土、日、祝祭日も含む）"		山梨県大月市七保町瀬戸2308-11	http://www.pref.yamanashi.jp/damu-fk/index.html
108	大門ダム	1.0 	大門・塩川ダム管理事務所　大門ダム管理課	"8:30～17:15
（土、日、祝祭日も含む）"		山梨県北杜市高根町清里３６５４－７	http://www.pref.yamanashi.jp/dam-dmskkn/toppage.html
109	塩川ダム	1.0 	大門・塩川ダム管理事務所　塩川ダム管理課	"8:30～17:15
（土、日、祝祭日も含む）"		山梨県北杜市須玉町比志３７８３－１	http://www.pref.yamanashi.jp/dam-dmskkn/92021224905.html
110	広瀬ダム	1.0 	広瀬・琴川ダム管理事務所広瀬ダム管理課	"9:00～17:00
（土、日、祝祭日も含む）"		山梨県山梨市三富上釜口篠平１１７８－１	http://www.pref.yamanashi.jp/damu-hrkt/index.html
111	大町ダム	1.1 	大町ダム管理所	"８:３0～1７:30
（土・日・祝日を含む）"	長野県	長野県大町市平字ナロヲ大クボ2112-71	http://www.hrr.mlit.go.jp/omachi/
112	味噌川ダム	1.2 	味噌川ダム管理所	"9:00～17:00
（土、日、祝日、年末年始を除く）　　"		長野県木曽郡木祖村大字小木曽2058-22	http://www.water.go.jp/chubu/misogawa/index.html
113	美和ダム	1.0 	美和ダム管理支所	"8:30～17:15
（土・日・祝日を含む）"		長野県伊那市長谷非持３４５	http://www.cbr.mlit.go.jp/tendamu/
114	小渋ダム	1.0 	天竜川ダム統合管理事務所	"8:30～17:00
（土・日・祝日を含む）"		"長野県上伊那郡中川村
大草６８８４－１９"	http://www.cbr.mlit.go.jp/tendamu/
115	牧尾ダム	1.0 	愛知用水総合管理所牧尾管理所	"8:45～17:15
（土・日・祝日を含む）
管理所玄関のインターホンを押してください。"		長野県木曽郡木曽町三岳7696番地の1	http://www.water.go.jp/chubu/aityosui/index.html
116	三国川ダム	1.1 	三国川ダム管理所	"8:30～17:15（土・日・祝日を含む）
※冬期期間（例年12月～4月）は県道・市道閉鎖の為、配付はできません。"	新潟県	新潟県南魚沼市清水瀬686-59	http://www.hrr.mlit.go.jp/saguri/index.html
117	大石ダム	1.0 	大石ダム管理支所	"8:30～17:00
（土・日・祝日を含む）"		新潟県岩船郡関川村大字大石字イブリサシ４０４－３	http://www.hrr.mlit.go.jp/uetsu/index.html
118	奥三面ダム	1.0 	奥三面ダム管理所	"10:30～15:00
（土日祝日及び年末年始は除く）
※冬期閉鎖の期間（例年11月～4月）は配付できない。"		新潟県村上市三面	http://www.pref.niigata.lg.jp/murakami_seibi/1214852491843.html
119	三面ダム	1.0 	三面ダム管理所	"8:30～17:00
（土日祝日及び年末年始は除く）"		新潟県村上市岩崩	http://www.pref.niigata.lg.jp/murakami_seibi/1214852491843.html
120	胎内川ダム	1.0 	胎内川ダム管理所	"9:00～16:30
（土日祝日を含む毎日）
※県道が冬期間は通行止になるため、その間は配布できない（例年11月下旬～6月上旬）"		新潟県胎内市下荒沢字胎内山	http://www.pref.niigata.lg.jp/shibata_seibi/damu-t.html
121	内の倉ダム	1.0 	内の倉ダム管理所	"9:00～16:30
（土日祝日を含む毎日）
※県道が冬期間は通行止になるため、その間は配布できない（例年11月下旬～4月下旬）"		新潟県新発田市小戸字足無沢3155	http://www.pref.niigata.lg.jp/shibata_seibi/damu-u.html
122	加治川治水ダム	1.0 	加治川治水ダム管理所	"9:00～16:30
（土日祝日を含む毎日）
※県道が冬期間は通行止になるため、その間は配布できない（例年11月下旬～5月下旬）"		新潟県新発田市滝谷字北俣沢	http://www.pref.niigata.lg.jp/shibata_seibi/damu-k.html
123	早出川ダム	1.0 	早出川ダム管理所	"8:30～17:15
（土日祝日及び年末年始は除く）"		新潟県五泉市小面谷字飛石2982	http://www.pref.niigata.lg.jp/niigata_seibi_niitsu/1226952075862.html
124	笠堀ダム	1.0 	大谷ダム管理所	"9:00～16:30
（土日祝日及び年末年始は除く）"		新潟県三条市大谷171-2	http://www.pref.niigata.lg.jp/sanjou_seibi/1230062494447.html
			大谷ダム資料館	"9:00～16:00
（開館時のみ土日祝日含む）"			
125	大谷ダム	1.0 	"①大谷ダム管理所
②大谷ダム資料館"	"①9:00～16:30
（土日祝日及び年末年始は除く）
②9:00～16:00
（開館時のみ土日祝日含む）"		新潟県三条市大谷171-2	http://www.pref.niigata.lg.jp/sanjou_seibi/1231358592416.html
126	下条川ダム	1.0 	下条川ダム管理所	"8:30～17:00
（土日祝日を含む毎日）"		新潟県加茂市下条字祖坂879	http://www.pref.niigata.lg.jp/sanjou_seibi/1231966928823.html
127	刈谷田川ダム	1.0 	刈谷田川ダム管理所	"8:30～17:00
（土日祝日を含む）
※県道が冬期間は通行止になるため、その間は配布できない（例年12月下旬～5月中旬）"		新潟県長岡市栃堀7297-3	http://www.pref.niigata.lg.jp/nagaoka_seibi/1195143378776.html
128	破間川ダム	1.0 	"①破間川ダム管理所
②魚沼地域振興局
　地域整備部"	"①10:00～15:00
②8:30～17:00
（土日祝日及び年末年始は除く）
※②で配布の場合、ダムへ行った証明写真等が必要"		"①新潟県魚沼市大白川886-78
②新潟県魚沼市大塚新田176"	http://www.pref.niigata.lg.jp/kasenkanri/index.html
129	広神ダム	2.1 	"①広神ダム管理所
②魚沼地域振興局
　地域整備部"	"①9:30～15:30
②8:30～17:00
（土日祝日及び年末年始は除く）
※②で配布の場合、ダムへ行った証明写真等が必要"		"①新潟県魚沼市小平尾2950-1
②新潟県魚沼市大塚新田176"	http://www.pref.niigata.lg.jp/uonuma_seibi/1200589228675.html
130	鯖石川ダム	1.0 	鯖石川ダム管理所	"8:30～17:00
（土日祝日を含む）"		新潟県柏崎市高柳町田代1553-1	http://www.pref.niigata.lg.jp/kashiwazaki_seibi/damkanri.html
131	柿崎川ダム	1.0 	柿崎川ダム管理所	"8:30～17:00
（土日祝日及び年末年始は除く）"		新潟県上越市柿崎区上中山1801	http://www.pref.niigata.lg.jp/kasenkanri/index.html
132	正善寺ダム	1.0 	正善寺ダム管理所	"8:30～17:00
（土日祝日及び年末年始は除く）"		新潟県上越市大字上善寺字石原3359	http://www.pref.niigata.lg.jp/kasenkanri/index.html
133	大野川ダム	1.0 	大野川ダム管理所	"8:30～17:00
（土日祝日を含む）"		新潟県佐渡市新穂大野1-1	http://www.pref.niigata.lg.jp/kasenkanri/index.html
134	久知川ダム	1.0 	大野川ダム管理所	"8:30～17:00
（土日祝日を含む）
※配布の場合、ダムへ行った証明写真等が必要"		新潟県佐渡市新穂大野1-1	http://www.pref.niigata.lg.jp/kasenkanri/index.html
135	新保川ダム	1.0 	大野川ダム管理所	"8:30～17:00
（土日祝日を含む）
※配布の場合、ダムへ行った証明写真等が必要"		新潟県佐渡市新穂大野1-1	http://www.pref.niigata.lg.jp/kasenkanri/index.html
136	城川ダム	1.0 	十日町地域振興局地域整備部庶務課	"8:30～17:00
（土日祝日及び年末年始は除く）
※配布の場合、ダムへ行った証明写真等が必要"		新潟県十日町市妻有町西2丁目1番地 	http://www.pref.niigata.lg.jp/kasenkanri/index.html
			十日町市松代支所農林建設課	"8:30～17:00（土日祝日を含む）
※配布の場合、ダムへ行った証明写真等が必要"		新潟県十日町市松代3252-1	
137	奥只見ダム	1.0 	奥只見電力館 	"9:00～16:50
冬期休館期間：11月中旬～5月中旬"		新潟県魚沼市湯之谷芋川1317-3	http://www.jpower.co.jp/damcard/okutadami.html
138	黒又川第二ダム	1.0 	小出電力所　	"9:00～16:30
（土・日、祝日、12月29日～1月3日、5月1日は除く）"		新潟県魚沼市小出島８８９番地	http://www.jpower.co.jp/damcard/kuromatagawadaini.html
139	二居ダム	1.0 	"ＯＫＫＹ
（冬季：奥清津電力所）"	"9:30～17:00
休館日：毎週月曜日（月曜日が祝祭日の場合は火曜日）
※冬期休館期間（12月1日～3月31日）はOKKYに隣接する奥清津電力所で配布します。詳細はウェブサイトをご参照下さい。"		新潟県南魚沼郡湯沢町大字三国字土場山502	http://www.jpower.co.jp/damcard/futai.html
140	宇奈月ダム	1.0 	宇奈月ダム管理所	"9:00～16:30
（12～3月の土・日・祝日及び年末年始を除く）"	富山県	富山県黒部市宇奈月町舟見明日音沢４－９	http://www.hrr.mlit.go.jp/kurobe/
141	黒部ダム	1.0 	"①黒部ダムレストハウス売店
②扇沢駅売店"	"①黒部ダムレストハウス売店：7：30～16：50
②扇沢駅売店：8：30～18：00
※時期により配布時間に変動あり。詳しくは黒部ダムオフィシャルサイトをご参照下さい。
※4月中旬頃～11月下旬（土・日・祝日を含む）
※ダムへ行った証明として、関電トロリーバスの乗車券の提示が必要。"		"①富山県中新川郡立山町芦峅寺
②長野県大町市平２１１７－２"	http://www.kurobe-dam.com/event_info/1322.html
142	上市川ダム	1.0 	上市川ダム管理事務所	"９：００～１７：００
（土日祝日、年末年始を除く）"		富山県中新川郡上市町東種字郷津1-2	http://www.pref.toyama.jp/cms_sec/1551/index.html
143	上市川第二ダム	1.0 	上市川ダム管理事務所	"９：００～１７：００
（土日祝日、年末年始を除く）"		富山県中新川郡上市町東種字郷津1-2	http://www.pref.toyama.jp/cms_sec/1551/index.html
144	和田川ダム	1.0 	和田川ダム管理事務所	"９：００～１７：００
（土日祝日、年末年始を除く）"		富山県砺波市増山1491	http://www.pref.toyama.jp/cms_sec/1552/index.html
145	白岩川ダム	1.0 	白岩川ダム管理事務所	"９：００～１７：００
（土日祝日、年末年始を除く）"		富山県中新川郡立山町白岩字矢割29	http://www.pref.toyama.jp/branches/1554/1554.htm
146	子撫川ダム	1.0 	子撫川統合ダム管理事務所	"９：００～１７：００
（土日祝日、年末年始を除く）"		富山県小矢部市宮中字新村15	http://www.pref.toyama.jp/cms_sec/1559/index.html
147	室牧ダム	1.0 	室牧ダム管理事務所	"９：００～１７：００
（土日祝日、１１月下旬～４月下旬を除く）
＊１１月下旬～４月下旬までは道路が通行止めになるため配布しません。"		"富山県富山市八尾町蒲谷41-3
＊道路の道幅が狭く、広い駐車スペースがないので、ご注意ください。"	http://www.pref.toyama.jp/branches/1550/1550.htm
148	境川ダム	1.0 	桂湖ビジターセンター	"９：００～１７：００
（土日祝日を含む。１１月末～５月上旬を除く）
＊１１月下旬～５月上旬までは道路が通行止めになるため配布しません。"		富山県南砺市桂	http://www.pref.toyama.jp/cms_sec/1563/index.html
149	手取川ダム	1.0 	手取川総合開発記念館　	"9:00～16:30
休館日：毎週木曜・祝日の翌日・木曜が祝日の場合はその翌日
12月～3月閉鎖（積雪により開館月は不定期）"	石川県	石川県白山市桑島9-24-30	http://www.pref.ishikawa.lg.jp/tedori/kinenkan.html
150			道の駅　瀬女	"9:00～17:30
休館日：水曜　ただし白山スーパー林道が開通している期間（概ね6月～11月上旬）は無休"		石川県白山市瀬戸寅163-1	http://www.hrr.mlit.go.jp/road/miti_eki/each_folder/sena/sena.html
151			白山砂防科学館	"9:00～17:00
休館日：毎週木曜日、年末年始（12月29日～1月3日）"		石川県白山市白峰ツ40番地1 	http://www.hrr.mlit.go.jp/kanazawa/hakusansabo/08kagakukan/kagakukan01.html
150	大日川ダム	1.0 	大日川ダム管理事務所	"9:00～17:00
（土・日・祝日を含む）"		石川県白山市阿手町乙２-７	http://www.pref.ishikawa.jp/dainichikawadamu/
151	九頭竜ダム	1.0 	九頭竜ダム管理支所	"9:00～17:00
（土・日・祝日を含む）"	福井県	福井県大野市長野第３３号４番地の１	http://www.kkr.mlit.go.jp/kuzuryu/
152	真名川ダム	1.0 	真名川ダム管理支所	"9:00～17:00
（土・日・祝日を含む）"		福井県大野市下若生子２５字水谷１－３６	http://www.kkr.mlit.go.jp/kuzuryu/
153	鳴鹿大堰	1.0 	鳴鹿大堰管理所	"8:30～17:15
（土・日・祝日は除く）"		福井県吉田郡永平寺町法寺岡５－２６－１	http://www.kkr.mlit.go.jp/fukui/
		1.0 	九頭竜川流域防災センター	"9:00～16:30
（休館日：毎週月・火曜日、年末年始（12月29日～1月3日）を除く）"		福井県吉田郡永平寺町法寺岡５－２４	http://www.kkr.mlit.go.jp/fukui/
154	龍ヶ鼻ダム	1.0 	龍ヶ鼻・永平寺ダム統合管理事務所	"8:30～17:15
（土・日・祝日を含む）"		福井県坂井市丸岡町上竹田50-56-2	http://www.pref.fukui.jp/doc/sabo/index.html
155	永平寺ダム	1.0 	龍ヶ鼻・永平寺ダム統合管理事務所	"8:30～17:15
（土・日・祝日を含む）"		福井県坂井市丸岡町上竹田50-56-2	http://www.pref.fukui.jp/doc/sabo/index.html
156	笹生川ダム	1.0 	笹生川ダム監視所	"8:30～17:15
（土・日・祝日を含む（4月1日～11月30日））"		福井県大野市本戸	http://www.pref.fukui.jp/doc/sabo/index.html
157	浄土寺川ダム	1.0 	浄土寺川ダム監視所	"8:30～17:15
（土・日・祝日を含む（4月1日～11月３０日））"		福井県勝山市１７０字奥山	http://www.pref.fukui.jp/doc/sabo/index.html
158	広野ダム	1.0 	広野ダム監視所	"8:30～17:15
（土・日・祝日を含む）"		福井県南条郡南越前町広野46-1-8	http://www.pref.fukui.jp/doc/sabo/index.html
159	桝谷ダム	1.0 	桝谷ダム監視所	"8:30～17:15
（土・日・祝日を含む）"		福井県南条郡南越前町宇津尾95-17-５	http://www.pref.fukui.jp/doc/sabo/index.html
160	大津呂ダム	1.0 	大津呂ダム管理事務所	"8:30～17:15
（４月～１１月は土・日・祝日を除く）
（12月～３月は土・日・祝日を含む）

"		福井県小浜市遠敷１丁目１０１	http://www.pref.fukui.jp/doc/sabo/index.html
			大津呂ダム監視所	"8:30～17:15
（４月～１１月は土・日・祝日を含む）
　※12月～３月および水曜日は閉館
"		福井県大飯郡おおい町本郷１６２－１－１８	
161	鷲ダム	1.0 	九頭竜電力所	"8:30～17:00
（土、日、祝祭日、年末年始（12/29～1/3）は除く）"		福井県大野市長野３６－１７	http://www.jpower.co.jp/damcard/washi.html
162	丸山ダム	1.1 	丸山ダム管理所	"8:30～17:15
（休日は管理所確認）"	岐阜県	岐阜県加茂郡八百津町鵜の巣1422-5	http://www.cbr.mlit.go.jp/maruyama/
163	小里川ダム	1.0 	小里川ダム管理支所	"8:30～17:15（平日）
9:00～16:00（土・日・祝日）
（12月２9日～1月3日は除く）"		岐阜県恵那市山岡町田代１５６５－２１	http://www.cbr.mlit.go.jp/shonai/origawa/index.htm
164	横山ダム	2.0 	"木曽川上流河川事務所
横山ダム管理支所"	"8:30～17:15
（土・日・祝日を含む）"		岐阜県揖斐郡揖斐川町東横山1330	http://www.cbr.mlit.go.jp/kisojyo/yokoyama/index.html
165	阿木川ダム	1.0 	阿木川ダム管理所	"8:30～17:00
（土・日・祝日含む）"		岐阜県恵那市東野字花無山２２０１－７９	http://www.water.go.jp/chubu/agigawa/
166	岩屋ダム	1.1 	岩屋ダム管理所	"8:30～17:00 
（土・日・祝日含む）
管理所玄関のインターホンを押してください。"		岐阜県下呂市金山町卯野原６－２７	http://www.water.go.jp/chubu/iwaya/index.html
167	徳山ダム	2.0 	徳山ダム管理所	"9:00～17:00
（土・日・祝日含む）"		岐阜県揖斐郡揖斐川町開田４４８	http://www.water.go.jp/honsya/honsya/damcard/area/tokuyama_card.html
168	打上調整池	1.0 	日本昭和音楽村管理事務所	"9:00～17:00
（休館日は除く　休館日：水曜、祝日、年末年始）
※休館日は念のため日本昭和音楽村ホームページにてご確認ください。
※日本昭和音楽村にて中里ダム・打上調整池カードの配布を希望される方は、三重用水管理所ホームページにて配布方法をご確認ください。"		"岐阜県大垣市上石津町下山2011
"	"http://www.water.go.jp/honsya/honsya/damcard/area/utiagecyouseiti_card.html
http://www.mirai.ne.jp/~ongaku/"
			三重用水管理所（菰野町）	"9:00～17:00
（土・日・祝日含む）
休日は、菰野町にある三重用水管理所玄関のインターホンを押してください。
※中里ダム・打上調整池カードの配布方法は三重用水管理所ホームページをご覧下さい。"		三重県三重郡菰野町菰野7961-2	http://www.water.go.jp/chubu/mieyosui/
169	御母衣ダム	1.0 	ＭＩＢＯＲＯダムサイドパーク	"9：00～16：00
休館日：毎週水曜
（但しGW・夏休み・10月10日～11月10日は原則無休）
冬期休館期間：12月16日～3月14日"		岐阜県大野郡白川村牧１４０－１	http://www.jpower.co.jp/damcard/miboro.html
170	阿多岐ダム	1.0 	阿多岐ダム管理事務所	"9:30～16:00
（土・日・祝日は除く）"		岐阜県郡上市白鳥町中西1085-72	-
171	岩村ダム	1.0 	岩村ダム管理事務所	"9:30～15:30
（土・日・祝日は除く）"		岐阜県恵那市岩村町富田字鈴ヶ根7-53	-
172	大ヶ洞ダム	1.0 	大ヶ洞ダム管理事務所	"平日　8:30～15:30
土・日祝日　8:30～17:15"		岐阜県下呂市萩原町大ヶ洞大張1314-4	-
173	中野方ダム	1.0 	中野方ダム管理事務所	"9:30～15:30
（土・日・祝日は除く）"		岐阜県恵那市中野方町4357-37	-
174	丹生川ダム	1.0 	丹生川ダム管理事務所	"9:30～16:00
（土・日・祝日は除く）"		岐阜県高山市丹生川町折敷地カクシクレ3136	-
175	長島ダム	1.1 	長島ダム管理所	"8:30～17:15
（土・日・祝日を含む）
入り口の脇にあるインターホンを押して担当者をお呼びください"	静岡県	静岡県榛原郡川根本町犬間541-3	http://www.cbr.mlit.go.jp/nagashima/
			長島ダム防災施設ふれあい館	"9:30～16:30
（木・年末年始は除く）"		静岡県榛原郡川根本町梅地3-34	http://www.cbr.mlit.go.jp/nagashima/public/index.html
176	太田川ダム	1.0 	太田川ダム管理所	"10:00～16:00
（土・日・祝日を含む）"		静岡県周智郡森町亀久保575-28	http://www.doboku.pref.shizuoka.jp/desaki/fukuroi/
177	奥野ダム	1.0 	奥野ダム管理所	"9:00～16:00
（土・日・祝日を含む）"		静岡県伊東市鎌田字横堀1296-205	http://www4.i-younet.ne.jp/~okuno-dm/
178	井川ダム	1.0 	井川展示館	"9:00～16:00
（休館日は除く）
休館日：月曜（祝日の場合は翌日、5･8･11月は無休）および12月～2月"		静岡県静岡市葵区井川字西山沢1956-1	http://www.chuden.co.jp/ikawa-pr/
179	青野大師ダム	1.0 	"道の駅
「下賀茂温泉　湯の花」
（南伊豆町観光協会）"	"9:０0～17:00（土・日・祝日を含む）
【ダムに来訪され、管理所前に設置したスタンプを押印された方及び訪れた際に撮影したダムの写真を提示していただいた方のみ配布】"		"静岡県賀茂郡南伊豆町下賀茂１５７－１
　南伊豆町観光協会"	http://www.pref.shizuoka.jp/kensetsu/ke-810/aono.html
			下田土木事務所	"8:30～17:15（土・日・祝日は除く）
【ダムに来訪され、管理所前に設置したスタンプを押印された方及び訪れた際に撮影したダムの写真を提示していただいた方のみ配布】"		"静岡県下田市中５３１－１
　下田総合庁舎５階"	
180	佐久間ダム	1.0 	佐久間電力館	"9:00～16:30
休館日：毎週月曜日（月曜日が祝祭日の場合は火曜日）、12/29～1/3
※8月は毎日開館"		浜松市天竜区佐久間町佐久間2552-3	http://www.jpower.co.jp/damcard/sakuma.html
181	秋葉ダム	1.0 					http://www.jpower.co.jp/damcard/akiha.html
182	新豊根ダム	1.0 	新豊根ダム操作室	"8:30～17:15
（土・日・祝日を含む）"	愛知県	愛知県北設楽郡豊根村古真立字月代1-3	http://www.cbr.mlit.go.jp/hamamatsu/index.html
183	矢作ダム	1.1 	矢作ダム管理所	"8:30～17:15
（土・日・祝日を含む）"		愛知県豊田市閑羅瀬町東畑６７番地	http://www.cbr.mlit.go.jp/yahagi/
184	羽布ダム	1.0 	"愛知県西三河農林水産事務所
用水管理課羽布ダム管理所"	"平成25年4月8日から配布開始
9:00～17:00
（土日祝祭日、年末年始（12月29日～1月3日）は除く）"		愛知県豊田市羽布町鬼の平１－９１	-
185	宇連ダム	1.0 	水源管理所	"8:30～17:00
（土・日・祝日を含む）水源管理所玄関のインターホンを押してください。"		愛知県新城市川合字大嶋26番地	http://www.water.go.jp/honsya/honsya/damcard/area/ure_card.html
186	大島ダム	1.0 	"水源管理所
※大島ダムは無人のため、宇連ダムの水源管理所にてお渡しいたします。"	"8:30～17:00
（土・日・祝日を含む）水源管理所玄関のインターホンを押してください。"		愛知県新城市川合字大嶋26番地	http://www.water.go.jp/honsya/honsya/damcard/area/oosima_card.html
187	大野頭首工	1.0 	大野管理所	"8:30～17:00
（土・日・祝日を含む）大野管理所玄関のインターホンを押してください。"		愛知県新城市大野字ハナシ48番地	http://www.water.go.jp/honsya/honsya/damcard/area/oonotousyukou_card.html
188	東郷調整池	1.0 	愛知用水総合管理所	"9:30～16:30
（土・日・祝日を含む）"		愛知県愛知郡東郷町大字諸輪字片平山25-25	http://www.water.go.jp/chubu/aityosui/
189	蓮ダム	1.2 	蓮ダム管理所	"8:30～17:15
（土・日・祝日を含む）管理所玄関のインターホンを押してください。"	三重県	三重県松阪市飯高町森１８１０－１１	http://www.cbr.mlit.go.jp/hachisu/index.html
190	青蓮寺ダム	1.1 	青蓮寺ダム管理所	"8:45～17:15
（土・日・祝日を含む）"		三重県名張市中知山１－１６６	http://www.water.go.jp/kansai/kizugawa/index.html
191	比奈知ダム	1.1 	比奈知ダム管理所	"8:45～17:15
（土・日・祝日を含む）"		三重県名張市上比奈知字熊走り１７０６	http://www.water.go.jp/kansai/kizugawa/index.html
192	君ヶ野ダム	1.0 	君ヶ野ダム管理室	"8:30～17:15
（土・日・祝日を含む）"		三重県津市美杉町八手俣９５－１	http://www.pref.mie.jp/TKENSET/HP/dam/
193	宮川ダム	1.0 	宮川ダム管理室	"8:30～17:15
(休日は管理室確認）"		三重県多気郡大台町久豆５０６	http://www.pref.mie.lg.jp/MKENSET/HP/dam/
194	中里ダム	1.0 	日本昭和音楽村管理事務所	"9:00～17:00
（休館日は除く　休館日：水曜、祝日、年末年始）
※休館日は念のため日本昭和音楽村ホームページにてご確認ください。
※日本昭和音楽村にて中里ダム・打上調整池カードの配布を希望される方は、三重用水管理所ホームページにて配布方法をご確認ください。"		岐阜県大垣市上石津町下山2011	"http://www.water.go.jp/honsya/honsya/damcard/area/nakazato_card.html
http://www.mirai.ne.jp/~ongaku/"
